r_shoulder_pitch,r_shoulder_roll,r_elbow_yaw,r_elbow_pitch,r_wrist_roll,r_wrist_pitch,r_wrist_yaw,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,0.7339083784810364,0.4053779937005916,0.4311714500303232,0.22310068304071934,-0.3200107010023422,-0.34286533351386506,-0.06068117813862786,-0.2973539493261032,0.6435244576151387,0.7026910387154647
1.1915008004654601,-0.869772514429769,1.3916633119800381,-1.9522267604926047,-0.2930774283210933,-0.048396523775484646,-1.1065361817099233,-0.29163902160729754,-0.19600225536325225,-0.23338334032897184,0.3110644659195531,0.1895310642306838,-0.11352226752171739,0.924353594957306
-1.514441323273563,-0.16023004434081245,-1.1963541489253346,-0.001929854129146591,0.686262980495059,0.1414666788666814,-0.28387786164080064,0.6368315582746371,-0.148385424047344,0.03429938632360372,0.6050749604520174,-0.5818828639408944,-0.12720124191227417,0.5283147442026459
-0.5035352027685689,-0.49371792769866985,0.10086514693414417,-1.6057509005318307,-0.521462856024464,-0.03556472867201399,0.028463607375302402,0.4498679884484654,-0.2593477792554127,0.016067826955948092,0.2903872906396423,0.8813003686558966,-0.10288190027934092,-0.3583297311651106
0.9100051761761168,-1.0554151612092462,1.484046253717251,-0.5602424947146405,-0.0011839014359282807,0.04711841093142899,-0.3870985494935324,-0.26904447109754803,-0.7471738304852891,-0.18048371526761633,-0.1256262015019728,0.5301664316644406,0.555592149102366,0.6280596915008908
-0.2003407898649876,-0.4433531483554827,-1.2674316804160997,-1.9930982834002853,-0.44290372464437744,-0.3621419290027298,0.7160639655060299,0.09794738070830566,-0.4885901440735813,0.13957462490952158,0.824807953204719,0.5284138168901533,0.20070701844171815,0.013688359947688095
-1.1462740578092403,-0.9315639189150893,-1.1434349856177133,-2.1056344579458828,0.5652138542534108,0.32442262417434453,0.9342324989293451,-0.024526104665176723,-0.4037883703566001,0.28649077864583145,0.8505953629627564,0.520252850199398,0.06482301892380878,0.040279977448641376
0.18944134152381653,-0.394499953821136,-1.3336836947389967,-1.915851035284853,0.2120790015316989,0.5556018438280218,0.6271287512552473,0.1579087844454583,-0.582813526384834,0.02926872413994941,-0.6965446150551634,-0.40471948881503883,0.06082874230250169,0.5893450591299157
1.2861340152443965,-0.5647195234296307,-0.5129537926404231,-0.05987235591849771,-0.30012312659236406,-0.25917049169814427,-0.6719237618017934,-0.4139432210302253,-0.6999517105583639,-0.06699153006855474,-0.6760547637252368,0.11960743288294007,-0.11977481775588182,0.7171457393550579
-0.7957115253281404,-0.3990727256415709,0.3939559430995292,-1.3684074962431687,0.4961841078211403,-0.0608107749293032,1.5138640526193314,0.4895959694673451,-0.0940048260513113,-0.0555195432193291,-0.4790788060285196,-0.5109168329427216,0.7092153323917231,-0.08038096622064854
0.784503305527025,-0.978916981729443,1.3569383457649011,0.01963942319142653,-0.2255685559436148,0.5798939449141886,0.7479404618572953,-0.10277909079992285,-0.8321145960355698,-0.06435662843665474,-0.22125232352652857,0.7567666768839696,0.6147563956675363,0.020644129382599276
-1.4772976446007338,-0.9361904164917593,-1.3619736248485055,-0.9074919523413398,0.05552335568318212,0.026664342366154226,-1.3401105396159716,0.17293252879937615,-0.7298991400004275,0.21006825881411056,-0.45416898220486823,0.7277953302691508,0.4206432089790727,0.2951335012857742
1.1502855248494268,-1.0562634017078214,-0.3217638628473576,-0.10181888779393056,0.683315561021059,0.4615603971814414,0.47108316307482956,-0.22534512648566252,-0.7931905698559272,-0.015218595228229825,-0.21181349025027468,0.6242353529658949,0.16746892902445487,0.7330889627234497
1.03861378611147,-0.7872899525357038,-0.17602208723223112,-1.2703112755894965,-0.4650063360909149,-0.13761496621521718,1.4215895750845982,0.08474826495838912,-0.6227436199058457,-0.2902402105684666,-0.5489395986810108,0.1192794507135176,0.7762427066763622,0.28615553457720755
-1.3250403764828178,-1.3269956867487913,1.2710177443986574,-1.7429464637937755,-0.12475256343136498,0.02743044659422611,0.07189314434203786,0.4275034390108298,-0.24225315421729043,0.05419347653903195,-0.4333134403766758,-0.5990899980359777,0.6293249356510717,0.23933399677011116
1.3736145525503103,-1.1269412154834686,1.2410331461792063,-1.40105273324148,-0.671039060268596,0.2591263225656638,-1.1021194789145055,-0.34322548249646995,-0.5203070304282915,-0.1912820894459294,-0.19298730022425747,0.21980379640705092,0.1650938013164997,0.941905637420261
0.06938887775450864,-1.26926418789612,-0.14901632635314543,-1.6966169383914802,-0.5758310913127516,-0.7025962432805348,1.3518701435882932,0.3516474649924868,-0.32281043427197065,0.06188753917436021,0.7831029315589034,0.36114462612791814,-0.4007464801359879,0.30939718205147587
-0.6698576421377591,-0.8880951032131286,-1.22156834826033,-1.3160092086164854,-0.5274996675729466,0.23141195491151856,0.08259968574541499,0.13041549285799842,-0.6733268615175882,0.1914851407890381,0.4449614349031759,0.7149000673782656,0.5210242791059285,-0.13950238597818213
0.3366098654050982,-0.6891461731984425,0.26765224120935116,-0.5205560651649446,0.0435059220283438,-0.4069025573976217,1.058908096501019,0.11447084148661026,-0.6361041674083552,-0.429504912485001,-0.3436733552086583,-0.040418573707322984,0.7726606392008477,0.5322128337881626
0.7464492141389001,-1.166413821010028,0.15209305126543593,-0.42375796664496357,0.39426654462079236,0.2882145894153437,0.3772812436007864,-0.0069065131745945745,-0.8243904865557243,-0.14534214950196286,-0.36202452283668274,0.437132998581891,0.43224023323388944,0.7007291682166439
-1.3323236044985451,-0.4829974793499434,-0.0019418157823112292,-0.26094063715952776,0.15728815242525473,0.09915686622822151,-0.7979801014431798,0.6270360581090593,-0.3848260692486109,0.02442234681167564,0.10022204490931497,-0.705846494427689,-0.20331320357873178,0.6711184763280557
-0.717936856923783,-1.1308632706716129,1.2425634652179731,-1.371978254076352,0.006427847355193639,0.666766228026905,-0.06187330171660421,0.43469483685077875,-0.42766160008479037,-0.20888322664393089,-0.5073992374250863,-0.20548680204360503,0.5502553640204424,0.6305079082874879
-1.4183222904105044,-0.8973970228292044,-0.2660077140346597,-0.41523587260699046,0.5815458026255996,0.3045193986411471,1.2938367245453084,0.4875980623002153,-0.5613440611160327,0.18497032742446065,0.5798501221221759,0.47991842755755115,-0.42920206673005984,-0.4992371427290146
0.234268306343284,-1.1275204722461094,0.7904781150074465,-0.8623916193647254,-0.44184425632762603,0.34373009560859213,-1.0515717352822422,0.20428058505010213,-0.6884147454373459,-0.28556076300895067,-0.5007227912975099,-0.3245103035980591,0.1051137335072488,0.7955632295186179
-0.8668577163973393,-1.457627466149637,-1.411396616786984,-0.49817377479715463,-0.4221978299371399,-0.42296933795239255,1.5126908881665289,-0.015497081785904507,-0.7668704405330495,0.24387066857389542,0.8358967463499645,0.14927874176526687,0.4285826000866108,-0.3087222726035847
0.22340596651286426,-0.7148358845004849,1.1673263276676287,-0.6307323079480307,-0.3518881473317329,0.08344949670626345,0.2779965142240075,0.05518078696406793,-0.5828867131109565,-0.491156717653604,-0.31464718230471117,0.05175307607720507,0.7324830095744026,0.6014876644363362
0.7742041185922881,-0.08595678059958889,1.0345961308033171,-2.0032478270213234,0.42910283821303963,-0.3443340681291375,-0.023286315460046447,-0.03234988160918748,0.026348960915646535,-0.24391282055675984,0.6269514449497496,-0.46263206586607986,0.23078474651378364,0.5827880044102423
-0.6418929012604971,-1.5134893468288912,0.6336094275251414,-1.7040399734052376,0.18976092571865455,-0.42048891196640187,0.17473152378729417,0.3925296693744613,-0.3104316062401617,0.0239280767423315,-0.32126206268111457,-0.5065775213879911,0.7692349358842437,0.22010796287603632
0.3314245145219725,-0.6010754699961963,-0.7590308863858254,-1.631379234878196,0.3922871952632957,0.2942304256879994,0.26628543440913566,0.306169278548133,-0.5410665053070933,-0.09988333131115357,-0.455180774639032,-0.4563527458388646,0.32787622966021607,0.6906879264820984
0.7410802648103183,-1.257222286762351,-1.3540986959525545,-1.2117597299008027,0.39743919282263096,-0.48272086552129334,0.39350677238902376,0.29165883555791794,-0.5691258625720572,0.19503714809379621,0.6188919898966234,0.5061136556849818,-0.5093557647873489,-0.31839971301632225
-1.1423334431599579,-0.9112075133397569,1.3857260350531075,-0.53406263890761,0.38144549270183103,0.2150790485265872,-0.24815999255166776,0.5289214892723489,-0.5317261131641937,-0.11195651398527968,-0.47699900959669017,-0.19646358998909855,0.44763822375288936,0.7304067519456062
-1.0899678062174476,-0.6985089536617175,-0.3399092723497259,-1.6937207633109885,0.501914726739597,0.1302794004532225,-1.380449853933861,0.31202039963169304,-0.29216470028761987,0.30273046785905056,-0.33993396915957547,0.8759059902151155,-0.10613405655357752,-0.32552903857594145
1.3411377045442259,-0.558183288097013,-0.009588787187827075,-1.4393027394757885,-0.07133705787021771,0.54524975739112,-1.2777989457665333,-0.17022450819050866,-0.5448291400534477,-0.3497068206549372,-0.36129710227578316,-0.012202911774366379,-0.30087763581197463,0.8824897399401004
0.624717980359506,-0.10686571432837644,-0.5034222289205972,-1.1955100620085306,0.2721482649603494,0.6174248609086966,0.6111116073863552,0.022695394024016883,-0.5122214702055908,-0.4653475823808768,-0.1999559448085696,0.03527490942333826,0.2814933940388781,0.9378351507665729
-1.4173355993895054,-1.5101038631511936,-0.5792181551133323,-0.614274369920913,-0.658769646420203,-0.15694281436502477,-1.3597346273761342,-0.021307749636727793,-0.7212053372867224,0.3118677831728694,0.024842819414260694,0.8412137772504157,0.38557059505154745,0.3782559074478996
-0.9672563955639967,-0.11995517417790658,1.349024076333409,-1.789050947239279,-0.4228547456774344,0.12923391315007837,-0.8504470438924204,0.22013447551196572,0.1396581945306854,-0.12549084305787375,-0.47006536024962486,0.6369074952557695,-0.4064101999283305,-0.45630926899924656
-0.19720117766307044,-0.6119613483089331,0.028945332546164382,-0.9168635662263871,0.39014513025893105,0.001835704432886054,-0.6716263425244232,0.42870670858483934,-0.47117817220279545,-0.2970498810391736,-0.026200824258007415,-0.4890313730857764,0.060618502278233725,0.8697627435844703
-1.426717560664449,-1.27579022058511,-0.5627245620196665,-0.51574796209838,-0.4391160060306855,0.5130460970039977,1.0407794074641568,0.1921979644559386,-0.7525720809694849,0.23887326382460866,-0.5787183568386295,-0.42651641062207407,-0.3357031349637634,0.6086642917927424
-0.7271999650622347,-0.7302607299054924,-0.2560156595275407,-1.715766451575425,-0.05622361745845228,-0.5826813380940742,0.9679839696474222,0.31607178338940484,-0.27971114041435663,0.21757617488105188,0.6663744556385945,0.6956450560171883,-0.19630495090192923,0.18299564793349887
-0.19277590767293473,-1.516809648121029,0.052341617022942044,-1.951672278351092,-0.06265618951195073,-0.4996115496388478,0.2827136708740159,0.3300599043597743,-0.22607466396961062,0.06933171396234893,-0.3465874368930958,-0.6077817130980051,0.7141019814544319,-0.023171057256473494
0.9938923473934338,-1.0602311050922504,-0.3578291674322023,-0.9375714758541853,-0.2151348943170166,0.30950731366160167,0.034936164568485806,0.11156725076058441,-0.765231164295163,-0.15604476822422958,-0.6437155866983192,0.009884455837420692,0.30231569730165847,0.7029493297097942
-0.37864104937847376,-0.32164148938601844,-0.8236637916702209,-1.322108377050368,0.42042654299429894,-0.6081381407419189,-1.04782508438196,0.3847419026085071,-0.47988582175066313,-0.017488805729950402,-0.3085929696023224,0.8966548022268808,0.0838032112693227,-0.3061985737008631
-1.2746824243642467,-0.33056258035320063,1.4591537008440505,-0.8016987072784576,-0.46416787685877575,-0.2891594149613059,0.8320835840968743,0.5520638782392495,-0.03564317988763513,-0.11819107628208456,-0.539178723721236,-0.5333421881337326,0.6472751218408941,-0.07659850448224789
